,target
2998,4
2999,0
3000,8
3001,7
3002,0
3003,3
3004,6
3005,3
3006,3
3007,1
3008,3
3009,0
3010,4
3011,3
3012,0
3013,9
3014,7
3015,2
3016,6
3017,4
3018,7
3019,3
3020,4
3021,4
3022,2
3023,3
3024,5
3025,0
3026,5
3027,3
3028,7
3029,4
3030,3
3031,2
3032,4
3033,2
3034,7
3035,4
3036,1
3037,5
3038,8
3039,0
3040,7
3041,1
3042,3
3043,9
3044,5
3045,1
3046,1
3047,4
3048,9
3049,0
3050,7
3051,1
3052,5
3053,4
3054,2
3055,5
3056,9
3057,1
3058,3
3059,8
3060,3
3061,2
3062,9
3063,4
3064,7
3065,0
3066,1
3067,9
3068,6
3069,9
3070,9
3071,9
3072,9
3073,5
3074,7
3075,4
3076,0
3077,7
3078,9
3079,5
3080,0
3081,6
3082,2
3083,1
3084,6
3085,0
3086,2
3087,6
3088,3
3089,4
3090,5
3091,6
3092,9
3093,6
3094,1
3095,1
3096,8
3097,6
3098,6
3099,0
3100,1
3101,4
3102,2
3103,9
3104,0
3105,0
3106,5
3107,9
3108,5
3109,5
3110,5
3111,2
3112,4
3113,5
3114,1
3115,2
3116,0
3117,7
3118,6
3119,1
3120,9
3121,8
3122,1
3123,3
3124,2
3125,0
3126,0
3127,0
3128,5
3129,2
3130,0
3131,5
3132,4
3133,2
3134,7
3135,6
3136,5
3137,2
3138,2
3139,2
3140,5
3141,1
3142,9
3143,3
3144,3
3145,4
3146,0
3147,1
3148,3
3149,3
3150,0
3151,4
3152,3
3153,6
3154,5
3155,0
3156,6
3157,1
3158,7
3159,9
3160,9
3161,9
3162,4
3163,8
3164,8
3165,3
3166,5
3167,6
3168,8
3169,1
3170,1
3171,0
3172,0
3173,5
3174,1
3175,4
3176,3
3177,8
3178,6
3179,5
3180,8
3181,6
3182,6
3183,5
3184,8
3185,4
3186,8
3187,0
3188,1
3189,2
3190,1
3191,5
3192,9
3193,0
3194,9
3195,8
3196,6
3197,8
3198,9
3199,4
3200,1
3201,5
3202,0
3203,0
3204,6
3205,0
3206,6
3207,4
3208,4
3209,5
3210,9
3211,2
3212,1
3213,5
3214,0
3215,7
3216,8
3217,0
3218,3
3219,9
3220,6
3221,9
3222,1
3223,7
3224,9
3225,2
3226,9
3227,4
3228,0
3229,2
3230,2
3231,8
3232,2
3233,0
3234,7
3235,2
3236,5
3237,0
3238,9
3239,7
3240,3
3241,8
3242,7
3243,6
3244,2
3245,9
3246,4
3247,0
3248,9
3249,2
3250,6
3251,0
3252,0
3253,8
3254,2
3255,6
3256,8
3257,2
3258,5
3259,3
3260,0
3261,4
3262,3
3263,0
3264,7
3265,4
3266,8
3267,1
3268,9
3269,9
3270,3
3271,1
3272,9
3273,3
3274,2
3275,6
3276,5
3277,5
3278,5
3279,3
3280,6
3281,1
3282,7
3283,7
3284,2
3285,4
3286,6
3287,3
3288,6
3289,8
3290,2
3291,5
3292,2
3293,3
3294,5
3295,2
3296,6
3297,0
3298,0
3299,7
3300,8
3301,3
3302,4
3303,9
3304,5
3305,1
3306,7
3307,2
3308,7
3309,7
3310,6
3311,7
3312,4
3313,7
3314,7
3315,2
3316,4
3317,0
3318,5
3319,3
3320,2
3321,7
3322,4
3323,8
3324,9
3325,8
3326,6
3327,8
3328,4
3329,5
3330,9
3331,0
3332,7
3333,3
3334,5
3335,8
3336,8
3337,9
3338,9
3339,8
3340,7
3341,1
3342,0
3343,9
3344,7
3345,0
3346,0
3347,4
3348,3
3349,4
3350,9
3351,5
3352,4
3353,1
3354,2
3355,3
3356,1
3357,1
3358,0
3359,7
3360,3
3361,2
3362,1
3363,0
3364,8
3365,4
3366,6
3367,6
3368,9
3369,7
3370,1
3371,8
3372,8
3373,3
3374,2
3375,3
3376,5
3377,9
3378,4
3379,0
3380,9
3381,1
3382,2
3383,3
3384,4
3385,3
3386,8
3387,5
3388,4
3389,2
3390,8
3391,8
3392,0
3393,0
3394,7
3395,1
3396,5
3397,4
3398,2
3399,3
3400,7
3401,1
3402,4
3403,8
3404,9
3405,6
3406,6
3407,2
3408,1
3409,2
3410,5
3411,6
3412,7
3413,5
3414,7
3415,3
3416,1
3417,7
3418,5
3419,1
3420,2
3421,9
3422,4
3423,5
3424,1
3425,8
3426,3
3427,4
3428,9
3429,3
3430,5
3431,9
3432,1
3433,6
3434,4
3435,8
3436,2
3437,1
3438,6
3439,4
3440,2
3441,5
3442,7
3443,3
3444,3
3445,7
3446,7
3447,1
3448,8
3449,7
3450,3
3451,1
3452,5
3453,8
3454,8
3455,9
3456,3
3457,2
3458,9
3459,1
3460,1
3461,0
3462,8
3463,0
3464,7
3465,0
3466,2
3467,4
3468,1
3469,4
3470,5
3471,6
3472,6
3473,0
3474,5
3475,8
3476,6
3477,9
3478,1
3479,5
3480,1
3481,3
3482,8
3483,0
3484,1
3485,8
3486,7
3487,0
3488,5
3489,1
3490,5
3491,2
3492,0
3493,1
3494,3
3495,2
3496,9
3497,6
3498,7
3499,9
3500,7
3501,6
3502,2
3503,5
3504,2
3505,2
3506,7
3507,3
3508,9
3509,9
3510,2
3511,6
3512,4
3513,3
3514,5
3515,1
3516,8
3517,0
3518,1
3519,4
3520,2
3521,2
3522,9
3523,2
3524,0
3525,1
3526,3
3527,3
3528,6
3529,8
3530,8
3531,2
3532,5
3533,9
3534,4
3535,7
3536,2
3537,7
3538,2
3539,7
3540,7
3541,8
3542,5
3543,3
3544,4
3545,7
3546,6
3547,0
3548,1
3549,2
3550,2
3551,5
3552,3
3553,1
3554,4
3555,6
3556,1
3557,3
3558,8
3559,0
3560,1
3561,8
3562,1
3563,6
3564,1
3565,2
3566,1
3567,2
3568,7
3569,6
3570,4
3571,0
3572,6
3573,6
3574,8
3575,7
3576,8
3577,2
3578,1
3579,2
3580,7
3581,0
3582,4
3583,8
3584,8
3585,8
3586,8
3587,3
3588,6
3589,7
3590,5
3591,0
3592,6
3593,2
3594,1
3595,2
3596,5
3597,0
3598,6
3599,3
3600,6
3601,3
3602,7
3603,8
3604,9
3605,8
3606,5
3607,6
3608,7
3609,9
3610,5
3611,7
3612,2
3613,6
3614,9
3615,6
3616,2
3617,2
3618,3
3619,8
3620,8
3621,2
3622,2
3623,2
3624,0
3625,8
3626,8
3627,8
3628,9
3629,9
3630,9
3631,9
3632,4
3633,5
3634,3
3635,2
3636,2
3637,1
3638,8
3639,0
3640,6
3641,2
3642,7
3643,7
3644,0
3645,1
3646,6
3647,5
3648,3
3649,9
3650,7
3651,1
3652,7
3653,0
3654,5
3655,9
3656,0
3657,5
3658,7
3659,1
3660,0
3661,4
3662,3
3663,7
3664,8
3665,1
3666,4
3667,0
3668,8
3669,4
3670,9
3671,1
3672,1
3673,1
3674,1
3675,1
3676,7
3677,9
3678,1
3679,0
3680,0
3681,1
3682,9
3683,1
3684,0
3685,6
3686,3
3687,0
3688,1
3689,5
3690,0
3691,0
3692,6
3693,4
3694,4
3695,9
3696,4
3697,6
3698,0
3699,1
3700,4
3701,5
3702,6
3703,0
3704,5
3705,8
3706,4
3707,4
3708,0
3709,4
3710,8
3711,2
3712,6
3713,2
3714,8
3715,0
3716,9
3717,6
3718,2
3719,2
3720,5
3721,2
3722,6
3723,0
3724,0
3725,3
3726,1
3727,7
3728,3
3729,8
3730,9
3731,4
3732,7
3733,1
3734,9
3735,0
3736,7
3737,8
3738,8
3739,9
3740,5
3741,1
3742,0
3743,1
3744,0
3745,1
3746,0
3747,1
3748,0
3749,8
3750,1
3751,1
3752,4
3753,9
3754,3
3755,4
3756,6
3757,6
3758,9
3759,9
3760,0
3761,0
3762,4
3763,0
3764,2
3765,3
3766,9
3767,9
3768,4
3769,2
3770,9
3771,1
3772,5
3773,8
3774,0
3775,4
3776,0
3777,0
3778,3
3779,8
3780,7
3781,6
3782,8
3783,1
3784,6
3785,6
3786,0
3787,7
3788,2
3789,7
3790,1
3791,0
3792,1
3793,5
3794,4
3795,1
3796,0
3797,8
3798,1
3799,9
3800,9
3801,3
3802,7
3803,0
3804,8
3805,3
3806,7
3807,8
3808,9
3809,5
3810,7
3811,2
3812,3
3813,6
3814,6
3815,3
3816,5
3817,5
3818,3
3819,2
3820,0
3821,2
3822,3
3823,4
3824,0
3825,2
3826,1
3827,1
3828,7
3829,6
3830,5
3831,1
3832,3
3833,1
3834,5
3835,6
3836,1
3837,8
3838,1
3839,0
3840,8
3841,2
3842,8
3843,2
3844,2
3845,3
3846,0
3847,5
3848,3
3849,7
3850,4
3851,1
3852,6
3853,9
3854,0
3855,5
3856,6
3857,6
3858,1
3859,7
3860,6
3861,6
3862,7
3863,4
3864,0
3865,3
3866,3
3867,1
3868,5
3869,0
3870,9
3871,1
3872,9
3873,2
3874,8
3875,3
3876,3
3877,1
3878,2
3879,6
3880,6
3881,0
3882,6
3883,8
3884,8
3885,6
3886,6
3887,2
3888,7
3889,4
3890,3
3891,6
3892,1
3893,8
3894,1
3895,2
3896,1
3897,1
3898,8
3899,3
3900,2
3901,7
3902,7
3903,4
3904,1
3905,6
3906,2
3907,4
3908,3
3909,8
3910,7
3911,0
3912,3
3913,1
3914,3
3915,0
3916,8
3917,2
3918,0
3919,4
3920,2
3921,9
3922,9
3923,7
3924,1
3925,3
3926,1
3927,4
3928,1
3929,6
3930,4
3931,5
3932,2
3933,0
3934,1
3935,6
3936,6
3937,0
3938,6
3939,0
3940,3
3941,0
3942,2
3943,0
3944,4
3945,8
3946,5
3947,7
3948,4
3949,9
3950,2
3951,8
3952,4
3953,7
3954,7
3955,6
3956,2
3957,0
3958,8
3959,6
3960,2
3961,3
3962,3
3963,0
3964,6
3965,3
3966,6
3967,7
3968,5
3969,7
3970,0
3971,9
3972,8
3973,3
3974,8
3975,9
3976,9
3977,2
3978,5
3979,5
3980,4
3981,3
3982,0
3983,3
3984,5
3985,5
3986,0
3987,8
3988,0
3989,2
3990,1
3991,6
3992,8
3993,3
3994,0
3995,5
3996,8
3997,0
3998,5
3999,4
4000,5
4001,4
4002,2
4003,2
4004,7
4005,8
4006,9
4007,6
4008,9
4009,1
4010,9
4011,9
4012,2
4013,3
4014,8
4015,8
4016,1
4017,1
4018,8
4019,1
4020,9
4021,1
4022,6
4023,0
4024,5
4025,4
4026,6
4027,0
4028,7
4029,9
4030,1
4031,1
4032,9
4033,3
4034,3
4035,0
4036,2
4037,4
4038,7
4039,6
4040,1
4041,0
4042,1
4043,8
4044,3
4045,3
4046,0
4047,2
4048,4
4049,6
4050,9
4051,7
4052,2
4053,1
4054,8
4055,8
4056,4
4057,3
4058,1
4059,7
4060,8
4061,4
4062,2
4063,1
4064,2
4065,4
4066,7
4067,4
4068,5
4069,1
4070,0
4071,0
4072,0
4073,7
4074,6
4075,1
4076,1
4077,8
4078,3
4079,4
4080,5
4081,8
4082,7
4083,6
4084,1
4085,2
4086,1
4087,8
4088,1
4089,9
4090,7
4091,0
4092,6
4093,5
4094,2
4095,6
4096,5
4097,5
4098,6
4099,0
4100,2
4101,7
4102,1
4103,4
4104,3
4105,4
4106,0
4107,1
4108,2
4109,8
4110,0
4111,8
4112,9
4113,2
4114,9
4115,0
4116,9
4117,7
4118,7
4119,5
4120,7
4121,0
4122,7
4123,2
4124,6
4125,2
4126,9
4127,2
4128,9
4129,0
4130,9
4131,8
4132,6
4133,0
4134,8
4135,4
4136,5
4137,4
4138,4
4139,1
4140,5
4141,9
4142,2
4143,6
4144,2
4145,2
4146,0
4147,5
4148,7
4149,7
4150,5
4151,2
4152,6
4153,5
4154,6
4155,2
4156,8
4157,1
4158,8
4159,0
4160,5
4161,9
4162,4
4163,0
4164,2
4165,5
4166,0
4167,4
4168,1
4169,0
4170,2
4171,5
4172,0
4173,0
4174,5
4175,8
4176,2
4177,6
4178,9
4179,9
4180,8
4181,2
4182,0
4183,0
4184,0
4185,1
4186,3
4187,6
4188,8
4189,1
4190,7
4191,9
4192,9
4193,8
4194,8
4195,9
4196,1
4197,8
4198,5
4199,2
4200,4
4201,3
4202,9
4203,5
4204,6
4205,3
4206,7
4207,6
4208,5
4209,4
4210,8
4211,0
4212,4
4213,4
4214,3
4215,3
4216,3
4217,1
4218,2
4219,4
4220,8
4221,7
4222,8
4223,5
4224,3
4225,5
4226,3
4227,8
4228,1
4229,4
4230,8
4231,5
4232,2
4233,6
4234,6
4235,3
4236,8
4237,9
4238,1
4239,2
4240,6
4241,0
4242,1
4243,5
4244,2
4245,6
4246,2
4247,2
4248,8
4249,3
4250,1
4251,0
4252,6
4253,6
4254,0
4255,7
4256,2
4257,8
4258,9
4259,2
4260,6
4261,0
4262,5
4263,8
4264,0
4265,2
4266,1
4267,5
4268,1
4269,3
4270,5
4271,0
4272,7
4273,4
4274,0
4275,5
4276,7
4277,9
4278,6
4279,8
4280,3
4281,1
4282,5
4283,3
4284,3
4285,2
4286,8
4287,7
4288,9
4289,7
4290,5
4291,2
4292,3
4293,1
4294,9
4295,4
4296,3
4297,6
4298,1
4299,2
4300,2
4301,8
4302,4
4303,4
4304,8
4305,4
4306,0
4307,7
4308,3
4309,0
4310,3
4311,7
4312,4
4313,2
4314,0
4315,0
4316,5
4317,5
4318,4
4319,0
4320,7
4321,3
4322,1
4323,2
4324,2
4325,3
4326,1
4327,1
4328,1
4329,9
4330,1
4331,1
4332,4
4333,4
4334,9
4335,1
4336,3
4337,2
4338,6
4339,5
4340,3
4341,7
4342,3
4343,7
4344,1
4345,2
4346,9
4347,9
4348,0
4349,3
4350,7
4351,2
4352,4
4353,0
4354,0
4355,5
4356,9
4357,6
4358,5
4359,2
4360,7
4361,3
4362,8
4363,5
4364,5
4365,7
4366,0
4367,4
4368,3
4369,6
4370,7
4371,8
4372,7
4373,6
4374,4
4375,0
4376,9
4377,8
4378,9
4379,0
4380,7
4381,0
4382,4
4383,7
4384,2
4385,1
4386,8
4387,2
4388,0
4389,5
4390,7
4391,9
4392,3
4393,2
4394,3
4395,3
4396,4
4397,9
4398,3
4399,8
4400,5
4401,2
4402,1
4403,5
4404,9
4405,1
4406,7
4407,9
4408,8
4409,3
4410,4
4411,1
4412,0
4413,5
4414,1
4415,1
4416,1
4417,8
4418,1
4419,7
4420,9
4421,4
4422,0
4423,2
4424,2
4425,2
4426,9
4427,9
4428,7
4429,8
4430,2
4431,2
4432,2
4433,4
4434,0
4435,6
4436,5
4437,0
4438,7
4439,0
4440,2
4441,2
4442,4
4443,5
4444,2
4445,5
4446,4
4447,6
4448,3
4449,0
4450,2
4451,8
4452,7
4453,0
4454,1
4455,4
4456,3
4457,5
4458,8
4459,0
4460,8
4461,8
4462,8
4463,0
4464,4
4465,1
4466,2
4467,3
4468,1
4469,9
4470,7
4471,2
4472,1
4473,6
4474,3
4475,0
4476,0
4477,9
4478,3
4479,4
4480,2
4481,5
4482,6
4483,2
4484,7
4485,6
4486,8
4487,3
4488,3
4489,2
4490,8
4491,2
4492,2
4493,7
4494,8
4495,1
4496,1
4497,4
4498,7
4499,2
4500,2
4501,1
4502,8
4503,0
4504,2
4505,7
4506,1
4507,1
4508,3
4509,0
4510,8
4511,9
4512,5
4513,5
4514,1
4515,4
4516,8
4517,1
4518,6
4519,9
4520,1
4521,3
4522,5
4523,4
4524,6
4525,1
4526,5
4527,2
4528,3
4529,6
4530,5
4531,0
4532,0
4533,8
4534,3
4535,7
4536,1
4537,1
4538,7
4539,2
4540,1
4541,8
4542,3
4543,0
4544,1
4545,4
4546,9
4547,1
4548,6
4549,1
4550,7
4551,8
4552,7
4553,4
4554,9
4555,1
4556,4
4557,9
4558,2
4559,0
4560,4
4561,1
4562,2
4563,1
4564,8
4565,3
4566,7
4567,9
4568,3
4569,1
4570,9
4571,3
4572,7
4573,1
4574,1
4575,5
4576,3
4577,5
4578,7
4579,5
4580,0
4581,0
4582,2
4583,9
4584,7
4585,5
4586,0
4587,1
4588,8
4589,8
4590,2
4591,4
4592,9
4593,0
4594,4
4595,8
4596,6
4597,6
4598,8
4599,6
4600,0
4601,5
4602,6
4603,8
4604,8
4605,9
4606,0
4607,3
4608,6
4609,8
4610,5
4611,0
4612,8
4613,7
4614,1
4615,9
4616,2
4617,2
4618,3
4619,3
4620,1
4621,9
4622,8
4623,5
4624,4
4625,5
4626,3
4627,0
4628,6
4629,9
4630,4
4631,2
4632,9
4633,1
4634,2
4635,3
4636,3
4637,1
4638,1
4639,1
4640,4
4641,8
4642,1
4643,3
4644,8
4645,1
4646,0
4647,9
4648,6
4649,4
4650,4
4651,9
4652,7
4653,0
4654,3
4655,7
4656,0
4657,4
4658,7
4659,1
4660,6
4661,7
4662,1
4663,1
4664,7
4665,8
4666,0
4667,3
4668,3
4669,8
4670,3
4671,0
4672,3
4673,0
4674,8
4675,1
4676,8
4677,6
4678,4
4679,9
4680,6
4681,5
4682,9
4683,6
4684,4
4685,8
4686,9
4687,8
4688,5
4689,0
4690,1
4691,5
4692,3
4693,0
4694,8
4695,2
4696,0
4697,3
4698,5
4699,7
4700,0
4701,3
4702,8
4703,7
4704,0
4705,5
4706,1
4707,8
4708,4
4709,7
4710,3
4711,1
4712,1
4713,1
4714,3
4715,8
4716,2
4717,8
4718,8
4719,5
4720,5
4721,9
4722,0
4723,9
4724,3
4725,6
4726,9
4727,7
4728,3
4729,1
4730,2
4731,2
4732,0
4733,7
4734,6
4735,8
4736,8
4737,8
4738,9
4739,5
4740,9
4741,0
4742,0
4743,3
4744,9
4745,3
4746,7
4747,9
4748,9
4749,6
4750,5
4751,7
4752,3
4753,6
4754,2
4755,0
4756,5
4757,6
4758,3
4759,2
4760,9
4761,7
4762,5
4763,3
4764,9
4765,0
4766,7
4767,3
4768,0
4769,2
4770,7
4771,2
4772,1
4773,2
4774,3
4775,3
4776,3
4777,1
4778,4
4779,9
4780,1
4781,9
4782,0
4783,6
4784,8
4785,5
4786,1
4787,6
4788,9
4789,7
4790,2
4791,9
4792,6
4793,4
4794,3
4795,4
4796,6
4797,1
4798,8
4799,7
4800,3
4801,0
4802,6
4803,4
4804,1
4805,6
4806,0
4807,7
4808,3
4809,9
4810,7
4811,8
4812,5
4813,5
4814,2
4815,0
4816,5
4817,0
4818,1
4819,8
4820,4
4821,0
4822,8
4823,6
4824,8
4825,3
4826,8
4827,6
4828,8
4829,9
4830,0
4831,6
4832,2
4833,3
4834,8
4835,9
4836,2
4837,8
4838,3
4839,8
4840,6
4841,2
4842,2
4843,1
4844,7
4845,8
4846,8
4847,1
4848,1
4849,4
4850,4
4851,5
4852,3
4853,2
4854,2
4855,5
4856,9
4857,9
4858,6
4859,3
4860,7
4861,1
4862,0
4863,2
4864,5
4865,1
4866,0
4867,8
4868,3
4869,2
4870,5
4871,7
4872,0
4873,4
4874,5
4875,0
4876,4
4877,3
4878,9
4879,6
4880,7
4881,1
4882,1
4883,7
4884,1
4885,3
4886,6
4887,5
4888,8
4889,4
4890,6
4891,0
4892,9
4893,8
4894,0
4895,2
4896,1
4897,9
4898,1
4899,1
4900,6
4901,8
4902,2
4903,6
4904,3
4905,1
4906,2
4907,5
4908,3
4909,2
4910,0
4911,8
4912,4
4913,8
4914,1
4915,8
4916,8
4917,3
4918,8
4919,4
4920,7
4921,1
4922,4
4923,9
4924,1
4925,2
4926,6
4927,4
4928,7
4929,2
4930,7
4931,8
4932,3
4933,8
4934,5
4935,0
4936,0
4937,1
4938,5
4939,3
4940,1
4941,9
4942,0
4943,7
4944,5
4945,7
4946,6
4947,8
4948,2
4949,6
4950,8
4951,5
4952,2
4953,9
4954,0
4955,6
4956,6
4957,1
4958,7
4959,8
4960,2
4961,4
4962,2
4963,7
4964,5
4965,6
4966,0
4967,0
4968,6
4969,8
4970,0
4971,9
4972,0
4973,7
4974,6
4975,0
4976,6
4977,6
4978,6
4979,8
4980,7
4981,1
4982,2
4983,3
4984,8
4985,3
4986,0
4987,9
4988,0
4989,1
4990,2
4991,1
4992,2
4993,3
4994,1
4995,0
4996,0
4997,8
4998,5
4999,7
5000,9
5001,0
5002,8
5003,8
5004,4
5005,6
5006,9
5007,2
5008,2
5009,1
5010,2
5011,1
5012,5
5013,5
5014,0
5015,4
5016,2
5017,9
5018,0
5019,8
5020,9
5021,8
5022,1
5023,5
5024,6
5025,2
5026,0
5027,5
5028,1
5029,6
5030,5
5031,4
5032,7
5033,4
5034,6
5035,0
5036,8
5037,0
5038,9
5039,4
5040,0
5041,8
5042,2
5043,0
5044,1
5045,4
5046,0
5047,3
5048,2
5049,8
5050,1
5051,2
5052,9
5053,9
5054,8
5055,6
5056,1
5057,5
5058,5
5059,6
5060,8
5061,1
5062,5
5063,7
5064,6
5065,3
5066,0
5067,6
5068,0
5069,7
5070,6
5071,7
5072,4
5073,7
5074,7
5075,1
5076,2
5077,3
5078,1
5079,5
5080,6
5081,4
5082,3
5083,6
5084,2
5085,4
5086,4
5087,4
5088,1
5089,1
5090,1
5091,2
5092,2
5093,2
5094,1
5095,9
5096,2
5097,9
5098,2
5099,3
5100,7
5101,6
5102,2
5103,5
5104,2
5105,3
5106,1
5107,0
5108,6
5109,5
5110,3
5111,4
5112,2
5113,2
5114,2
5115,7
5116,1
5117,6
5118,7
5119,9
5120,3
5121,6
5122,7
5123,5
5124,5
5125,2
5126,1
5127,5
5128,2
5129,1
5130,7
5131,4
5132,0
5133,6
5134,5
5135,1
5136,1
5137,8
5138,2
5139,7
5140,3
5141,4
5142,0
5143,2
5144,5
5145,1
5146,3
5147,5
5148,9
5149,1
5150,4
5151,4
5152,8
5153,4
5154,2
5155,6
5156,9
5157,8
5158,7
5159,1
5160,4
5161,2
5162,7
5163,3
5164,5
5165,1
5166,9
5167,6
5168,7
5169,8
5170,0
5171,0
5172,1
5173,2
5174,0
5175,3
5176,8
5177,0
5178,0
5179,0
5180,4
5181,5
5182,9
5183,2
5184,3
5185,0
5186,3
5187,1
5188,5
5189,1
5190,7
5191,1
5192,0
5193,4
5194,8
5195,7
5196,4
5197,6
5198,2
5199,7
5200,2
5201,2
5202,7
5203,0
5204,1
5205,0
5206,1
5207,2
5208,5
5209,1
5210,6
5211,3
5212,2
5213,7
5214,9
5215,9
5216,9
5217,5
5218,2
5219,5
5220,6
5221,9
5222,2
5223,7
5224,3
5225,5
5226,9
5227,6
5228,0
5229,3
5230,0
5231,0
5232,7
5233,2
5234,3
5235,8
5236,2
5237,8
5238,1
5239,0
5240,2
5241,5
5242,7
5243,7
5244,4
5245,8
5246,6
5247,0
5248,3
5249,5
5250,7
5251,6
5252,2
5253,7
5254,8
5255,3
5256,3
5257,4
5258,5
5259,3
5260,6
5261,2
5262,1
5263,3
5264,6
5265,2
5266,9
5267,7
5268,5
5269,0
5270,9
5271,2
5272,1
5273,0
5274,7
5275,0
5276,1
5277,1
5278,9
5279,2
5280,4
5281,1
5282,3
5283,0
5284,8
5285,2
5286,3
5287,1
5288,0
5289,1
5290,4
5291,7
5292,7
5293,6
5294,9
5295,9
5296,3
5297,8
5298,2
5299,1
5300,8
5301,6
5302,1
5303,7
5304,3
5305,3
5306,0
5307,0
5308,6
5309,5
5310,3
5311,1
5312,4
5313,7
5314,5
5315,2
5316,0
5317,0
5318,3
5319,1
5320,7
5321,9
5322,6
5323,7
5324,3
5325,6
5326,5
5327,8
5328,4
5329,7
5330,0
5331,0
5332,4
5333,9
5334,0
5335,1
5336,0
5337,4
5338,9
5339,3
5340,6
5341,7
5342,9
5343,5
5344,9
5345,1
5346,7
5347,7
5348,9
5349,0
5350,4
5351,3
5352,3
5353,8
5354,2
5355,7
5356,2
5357,0
5358,5
5359,8
5360,4
5361,5
5362,0
5363,5
5364,8
5365,7
5366,6
5367,0
5368,7
5369,8
5370,0
5371,6
5372,8
5373,4
5374,3
5375,5
5376,1
5377,6
5378,3
5379,2
5380,7
5381,6
5382,0
5383,7
5384,4
5385,4
5386,4
5387,3
5388,9
5389,9
5390,9
5391,4
5392,2
5393,6
5394,7
5395,1
5396,8
5397,7
5398,4
5399,5
5400,0
5401,4
5402,0
5403,8
5404,7
5405,3
5406,9
5407,5
5408,5
5409,5
5410,9
5411,4
5412,9
5413,2
5414,7
5415,3
5416,8
5417,1
5418,3
5419,6
5420,9
5421,3
5422,1
5423,1
5424,3
5425,7
5426,1
5427,8
5428,5
5429,0
5430,4
5431,8
5432,7
5433,9
5434,9
5435,7
5436,7
5437,3
5438,1
5439,7
5440,1
5441,1
5442,4
5443,0
5444,1
5445,2
5446,5
5447,9
5448,8
5449,5
5450,3
5451,8
5452,5
5453,0
5454,6
5455,3
5456,1
5457,7
5458,5
5459,9
5460,0
5461,4
5462,7
5463,8
5464,0
5465,7
5466,7
5467,7
5468,4
5469,9
5470,6
5471,5
5472,5
5473,5
5474,8
5475,2
5476,4
5477,1
5478,7
5479,6
5480,7
5481,8
5482,8
5483,7
5484,3
5485,3
5486,7
5487,5
5488,4
5489,9
5490,6
5491,6
5492,9
5493,8
5494,4
5495,4
5496,3
5497,2
5498,3
5499,4
5500,7
5501,1
5502,4
5503,7
5504,6
5505,1
5506,4
5507,3
5508,5
5509,4
5510,7
5511,9
5512,0
5513,0
5514,1
5515,6
5516,9
5517,3
5518,6
5519,3
5520,1
5521,6
5522,9
5523,0
5524,1
5525,2
5526,0
5527,3
5528,4
5529,3
5530,4
5531,1
5532,2
5533,1
5534,5
5535,6
5536,1
5537,2
5538,8
5539,2
5540,4
5541,8
5542,1
5543,2
5544,0
5545,5
5546,8
5547,4
5548,7
5549,2
5550,7
5551,8
5552,1
5553,6
5554,1
5555,9
5556,0
5557,3
5558,5
5559,1
5560,6
5561,4
5562,7
5563,3
5564,0
5565,3
5566,2
5567,1
5568,3
5569,1
5570,4
5571,2
5572,7
5573,9
5574,8
5575,4
5576,7
5577,0
5578,4
5579,8
5580,7
5581,1
5582,3
5583,6
5584,6
5585,3
5586,6
5587,2
5588,2
5589,3
5590,3
5591,1
5592,0
5593,2
5594,6
5595,0
5596,8
5597,7
5598,8
5599,9
5600,0
5601,2
5602,1
5603,3
5604,3
5605,4
5606,5
5607,4
5608,8
5609,5
5610,4
5611,8
5612,9
5613,3
5614,5
5615,4
5616,2
5617,9
5618,5
5619,8
5620,3
5621,8
5622,6
5623,1
5624,7
5625,8
5626,0
5627,9
5628,0
5629,5
5630,1
5631,0
5632,1
5633,1
5634,3
5635,7
5636,8
5637,1
5638,1
5639,9
5640,3
5641,6
5642,8
5643,4
5644,0
5645,9
5646,2
5647,1
5648,8
5649,1
5650,4
5651,6
5652,3
5653,0
5654,2
5655,1
5656,3
5657,8
5658,8
5659,1
5660,2
5661,6
5662,3
5663,1
5664,6
5665,1
5666,1
5667,4
5668,1
5669,0
5670,7
5671,8
5672,9
5673,5
5674,1
5675,7
5676,7
5677,0
5678,6
5679,4
5680,0
5681,6
5682,9
5683,2
5684,8
5685,6
5686,0
5687,0
5688,9
5689,2
5690,9
5691,8
5692,2
5693,2
5694,2
5695,8
5696,9
5697,1
5698,0
5699,2
5700,7
5701,6
5702,6
5703,7
5704,3
5705,2
5706,1
5707,6
5708,5
5709,8
5710,9
5711,9
5712,6
5713,2
5714,4
5715,9
5716,1
5717,1
5718,0
5719,4
5720,0
5721,0
5722,3
5723,5
5724,3
5725,1
5726,5
5727,0
5728,0
5729,1
5730,2
5731,3
5732,5
5733,4
5734,3
5735,2
5736,8
5737,5
5738,5
5739,7
5740,9
5741,2
5742,4
5743,2
5744,6
5745,1
5746,9
5747,5
5748,7
5749,1
5750,6
5751,1
5752,7
5753,9
5754,3
5755,9
5756,0
5757,5
5758,1
5759,2
5760,5
5761,7
5762,9
5763,6
5764,3
5765,5
5766,9
5767,3
5768,3
5769,0
5770,2
5771,4
5772,3
5773,9
5774,0
5775,7
5776,9
5777,3
5778,9
5779,9
5780,6
5781,7
5782,5
5783,4
5784,5
5785,1
5786,4
5787,1
5788,8
5789,1
5790,9
5791,8
5792,4
5793,9
5794,0
5795,7
5796,6
